route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"2450_6632","2450","6632","Avondale School to Morisset","School Buses","712","00B5EF","FFFFFF"
"2450_6633","2450","6633","Eraring to Morisset & Avondale School","School Buses","712","00B5EF","FFFFFF"
"2450_6634","2450","6634","Mandalong to Morisset PS","School Buses","712","00B5EF","FFFFFF"
"2450_6635","2450","6635","Linuwel School to Morisset","School Buses","712","00B5EF","FFFFFF"
"2450_6636","2450","6636","Martinsville to Morisset HS","School Buses","712","00B5EF","FFFFFF"
"2450_6637","2450","6637","St John Vianney PS to Wyee","School Buses","712","00B5EF","FFFFFF"
"2450_6638","2450","6638","Bonnells Bay to Avondale School","School Buses","712","00B5EF","FFFFFF"
"2450_6639","2450","6639","Morisset to Gwandalan","School Buses","712","00B5EF","FFFFFF"
"2450_6640","2450","6640","Morisset to Linuwel School","School Buses","712","00B5EF","FFFFFF"
"2450_6641","2450","6641","Avondale to Toukley","School Buses","712","00B5EF","FFFFFF"
"2450_6642","2450","6642","Morisset PS to Cooranbong PS","School Buses","712","00B5EF","FFFFFF"
"2450_6643","2450","6643","St John Vianney PS to Yarrawonga Park","School Buses","712","00B5EF","FFFFFF"
"2450_6644","2450","6644","Morisset Park to Bonnells Bay PS","School Buses","712","00B5EF","FFFFFF"
"2450_6646","2450","6646","Wyee to Morisset PS","School Buses","712","00B5EF","FFFFFF"
"2450_6648","2450","6648","Mirrabooka to Morisset PS","School Buses","712","00B5EF","FFFFFF"
"2450_6649","2450","6649","St John Vianney PS to Mirrabooka","School Buses","712","00B5EF","FFFFFF"
"2450_6651","2450","6651","St John Vianney PS to Martinsville","School Buses","712","00B5EF","FFFFFF"
"2450_6652","2450","6652","Gwandalan to St John Vianney PS","School Buses","712","00B5EF","FFFFFF"
"2450_6653","2450","6653","St John Vianney PS to Mirrabooka","School Buses","712","00B5EF","FFFFFF"
"2450_6654","2450","6654","Cessnock & Kurri to Avondale","School Buses","712","00B5EF","FFFFFF"
"2450_6655","2450","6655","St John Vianney PS to Bonnells Bay","School Buses","712","00B5EF","FFFFFF"
"2450_6656","2450","6656","Toukley to Cooranbong PS","School Buses","712","00B5EF","FFFFFF"
"2450_6657","2450","6657","St John Vianney PS to Morisset Hospital","School Buses","712","00B5EF","FFFFFF"
"2450_6658","2450","6658","Eraring to Morisset PS","School Buses","712","00B5EF","FFFFFF"
"2450_6659","2450","6659","St John Vianney PS to Mandalong","School Buses","712","00B5EF","FFFFFF"
"2450_6660","2450","6660","Dora Creek to Avondale School","School Buses","712","00B5EF","FFFFFF"
"2450_6661","2450","6661","Avondale to Bay Peninsula","School Buses","712","00B5EF","FFFFFF"
"2450_6662","2450","6662","Dora Creek to  St John Vianney PS","School Buses","712","00B5EF","FFFFFF"
"2450_6663","2450","6663","St John Vianney PS to Dora Creek","School Buses","712","00B5EF","FFFFFF"
"2450_6664","2450","6664","Morisset Hospital to Bonnells Bay PS","School Buses","712","00B5EF","FFFFFF"
"2450_6665","2450","6665","St John Vianney PS to Freemans Drive","School Buses","712","00B5EF","FFFFFF"
"2450_6668","2450","6668","Wyee Rd and Dora St to Morisset PS","School Buses","712","00B5EF","FFFFFF"
"2450_6669","2450","6669","St John Vianney PS to Windemere Park","School Buses","712","00B5EF","FFFFFF"
"2450_6670","2450","6670","Wyee to Morisset","School Buses","712","00B5EF","FFFFFF"
"2450_6671","2450","6671","Bonnells Bay PS to Morisset","School Buses","712","00B5EF","FFFFFF"
"2450_6672","2450","6672","Yarrawonga Park to Bonnells Bay School","School Buses","712","00B5EF","FFFFFF"
"2450_6676","2450","6676","Avondale School to Morisset PS","School Buses","712","00B5EF","FFFFFF"
"2450_6677","2450","6677","St John Vianney PS to Wyee via Dora St","School Buses","712","00B5EF","FFFFFF"
"2450_6678","2450","6678","Mirrabooka to St John Vianney PS","School Buses","712","00B5EF","FFFFFF"
"2452_2000","2452","2000","Melville St near Cullens Rd to Green Point College","School Buses","712","00B5EF","FFFFFF"
"2452_2001","2452","2001","Springs Rd after George Downes Dr to to Central Coast Adventist","School Buses","712","00B5EF","FFFFFF"
"2452_2002","2452","2002","Ettalong Memorial Club to Umina PS","School Buses","712","00B5EF","FFFFFF"
"2452_2003","2452","2003","Karalta Rd to Star of the Sea PS","School Buses","712","00B5EF","FFFFFF"
"2452_2004","2452","2004","Cape Three Points Rd to Gosford Station via Erina","School Buses","712","00B5EF","FFFFFF"
"2452_2005","2452","2005","110 Avoca Dr to Erina HS","School Buses","712","00B5EF","FFFFFF"
"2452_2006","2452","2006","George Downes Dr at Walkers Ridge Rd to St Philips College","School Buses","712","00B5EF","FFFFFF"
"2452_2007","2452","2007","Bradleys Rd after Scenic Hwy to St Patricks PS","School Buses","712","00B5EF","FFFFFF"
"2452_2008","2452","2008","Wyoming PS to Narara Valley HS","School Buses","712","00B5EF","FFFFFF"
"2452_2009","2452","2009","Umina PS to Ettalong PS","School Buses","712","00B5EF","FFFFFF"
"2452_2010","2452","2010","Mt White to Henry Kendall HS","School Buses","712","00B5EF","FFFFFF"
"2452_2011","2452","2011","Woy Woy Station to Point Clare PS","School Buses","712","00B5EF","FFFFFF"
"2452_2012","2452","2012","West St to Ettalong Memorial Club","School Buses","712","00B5EF","FFFFFF"
"2452_2013","2452","2013","Kariong Mountains HS to Somersby PS","School Buses","712","00B5EF","FFFFFF"
"2452_2014","2452","2014","Curringa Rd after Arunta Av to Kariong Mountains HS","School Buses","712","00B5EF","FFFFFF"
"2452_2015","2452","2015","Robert St near Orange Pde to Narara Valley HS","School Buses","712","00B5EF","FFFFFF"
"2452_2016","2452","2016","West St to Ettalong Memorial Club","School Buses","712","00B5EF","FFFFFF"
"2452_2017","2452","2017","Warrawilla Rd near Rain Forest Rd to Narara Valley HS","School Buses","712","00B5EF","FFFFFF"
"2452_2018","2452","2018","Copacabana Dr to Holy Cross PS via Cullens Rd","School Buses","712","00B5EF","FFFFFF"
"2452_2019","2452","2019","Wisemans Ferry Rd Opp Berecry Rd to Kariong Mountains HS","School Buses","712","00B5EF","FFFFFF"
"2452_2020","2452","2020","Ridgeway Rd to Avoca Beach PS via The Round Dr","School Buses","712","00B5EF","FFFFFF"
"2452_2021","2452","2021","Curringa Rd after Arunta Av to Narara Valley HS","School Buses","712","00B5EF","FFFFFF"
"2452_2022","2452","2022","Alan St to Narara Valley HS","School Buses","712","00B5EF","FFFFFF"
"2452_2023","2452","2023","Pacific Hwy near Berrys Head Rd to Narara Valley HS","School Buses","712","00B5EF","FFFFFF"
"2452_2024","2452","2024","Turpentine St at Diosma St to Narara Valley HS","School Buses","712","00B5EF","FFFFFF"
"2452_2025","2452","2025","Cape Three Points Rd to St Patricks PS","School Buses","712","00B5EF","FFFFFF"
"2452_2026","2452","2026","Castle Cct to Umina PS","School Buses","712","00B5EF","FFFFFF"
"2452_2027","2452","2027","St John the Baptist PS to Woy Woy PS","School Buses","712","00B5EF","FFFFFF"
"2452_2028","2452","2028","Woy Woy Station to St John the Baptist PS","School Buses","712","00B5EF","FFFFFF"
"2452_2029","2452","2029","Cape Three Points Rd to Terrigal PS","School Buses","712","00B5EF","FFFFFF"
"2452_2030","2452","2030","Castle Cct to Woy Woy South PS","School Buses","712","00B5EF","FFFFFF"
"2452_2031","2452","2031","Erina HS to St Patricks PS","School Buses","712","00B5EF","FFFFFF"
"2452_2032","2452","2032","Empire Bay Dr after The Scenic Rd to St John the Baptist PS","School Buses","712","00B5EF","FFFFFF"
"2452_2033","2452","2033","Melville Rd to St Edwards & St Josephs College","School Buses","712","00B5EF","FFFFFF"
"2452_2034","2452","2034","Curringa Rd After Arunta Av to Henry Kendall HS","School Buses","712","00B5EF","FFFFFF"
"2452_2035","2452","2035","Davistown Rd to St Patricks PS via Steyne Rd","School Buses","712","00B5EF","FFFFFF"
"2452_2036","2452","2036","St Huberts Island to St Patricks PS","School Buses","712","00B5EF","FFFFFF"
"2452_2037","2452","2037","Wyoming Shops to St Patricks PS","School Buses","712","00B5EF","FFFFFF"
"2452_2038","2452","2038","Lisarow Shops to Gosford PS","School Buses","712","00B5EF","FFFFFF"
"2452_2039","2452","2039","Kincumber PS to Central Coast Grammar School","School Buses","712","00B5EF","FFFFFF"
"2452_2040","2452","2040","Bradleys Rd to Central Coast Grammar School","School Buses","712","00B5EF","FFFFFF"
"2452_2041","2452","2041","Hanlan St near Carrington St to St Patricks PS","School Buses","712","00B5EF","FFFFFF"
"2452_2042","2452","2042","Gosford Station to Gosford PS","School Buses","712","00B5EF","FFFFFF"
"2452_2043","2452","2043","CC Hwy after Kirby Rd to Terrigal PS","School Buses","712","00B5EF","FFFFFF"
"2452_2044","2452","2044","Jirramba Av to Green Point College","School Buses","712","00B5EF","FFFFFF"
"2452_2045","2452","2045","Imperial Centre to St Philips College","School Buses","712","00B5EF","FFFFFF"
"2452_2046","2452","2046","Jirramba Av to Holy Cross PS","School Buses","712","00B5EF","FFFFFF"
"2452_2047","2452","2047","James Sea Dr near Wagtail Pl to Kincumber HS","School Buses","712","00B5EF","FFFFFF"
"2452_2048","2452","2048","Woy Woy Station to Central Coast Grammar School","School Buses","712","00B5EF","FFFFFF"
"2452_2049","2452","2049","Niagara Park PS to Ourimbah PS","School Buses","712","00B5EF","FFFFFF"
"2452_2050","2452","2050","Gosford Station to Point Clare PS","School Buses","712","00B5EF","FFFFFF"
"2452_2051","2452","2051","Manns Rd at Adam St to Niagara Park PS","School Buses","712","00B5EF","FFFFFF"
"2452_2052","2452","2052","Kincumber PS to Green Point College","School Buses","712","00B5EF","FFFFFF"
"2452_2053","2452","2053","Jirramba Av to Kincumber HS","School Buses","712","00B5EF","FFFFFF"
"2452_2054","2452","2054","Woy Woy Station to St Philips College","School Buses","712","00B5EF","FFFFFF"
"2452_2055","2452","2055","Davistown Rd after High St to Erina HS","School Buses","712","00B5EF","FFFFFF"
"2452_2056","2452","2056","Ettalong Memorial Club to St John the Baptist PS","School Buses","712","00B5EF","FFFFFF"
"2452_2057","2452","2057","Copacabana Dr to Holy Cross PS via Avoca Beach","School Buses","712","00B5EF","FFFFFF"
"2452_2058","2452","2058","Chico St to Kincumber HS","School Buses","712","00B5EF","FFFFFF"
"2452_2059","2452","2059","Carrington St after Manns Rd to Niagara Park PS","School Buses","712","00B5EF","FFFFFF"
"2452_2060","2452","2060","Woy Woy Station to Green Point College","School Buses","712","00B5EF","FFFFFF"
"2452_2061","2452","2061","Woy Woy Station to St John the Baptist PS","School Buses","712","00B5EF","FFFFFF"
"2452_2062","2452","2062","Melville Rd to Kincumber HS","School Buses","712","00B5EF","FFFFFF"
"2452_2063","2452","2063","Lisarow HS to Niagara Park PS","School Buses","712","00B5EF","FFFFFF"
"2452_2064","2452","2064","St Huberts Island to Kincumber HS","School Buses","712","00B5EF","FFFFFF"
"2452_2065","2452","2065","Oberton St near School St to Avoca PS","School Buses","712","00B5EF","FFFFFF"
"2452_2066","2452","2066","Kildare St to St Edwards & St Josephs College","School Buses","712","00B5EF","FFFFFF"
"2452_2067","2452","2067","110 Avoca Dr to Brisbania PS","School Buses","712","00B5EF","FFFFFF"
"2452_2068","2452","2068","Cape Three Points Rd to Kincumber HS","School Buses","712","00B5EF","FFFFFF"
"2452_2069","2452","2069","Bellbowrie Av to Wyoming PS","School Buses","712","00B5EF","FFFFFF"
"2452_2070","2452","2070","Wisemans Ferry Rd at Berecry Rd to St Patricks PS","School Buses","712","00B5EF","FFFFFF"
"2452_2071","2452","2071","Lisarow Shops to Wyoming PS","School Buses","712","00B5EF","FFFFFF"
"2452_2072","2452","2072","The Round Dr at Ridgeway Rd to Kincumber HS","School Buses","712","00B5EF","FFFFFF"
"2452_2073","2452","2073","Saratoga Shops to Erina HS","School Buses","712","00B5EF","FFFFFF"
"2452_2074","2452","2074","Curringa Rd After Arunta Av to Edwards & St Josephs College","School Buses","712","00B5EF","FFFFFF"
"2452_2075","2452","2075","Ourimbah Creek Rd to Lisarow HS","School Buses","712","00B5EF","FFFFFF"
"2452_2076","2452","2076","Woy Woy Station to Umina PS","School Buses","712","00B5EF","FFFFFF"
"2452_2077","2452","2077","Del Monte Pl at Pampas Av to Kincumber HS","School Buses","712","00B5EF","FFFFFF"
"2452_2078","2452","2078","Coachwood Dr near Tallowood Cr to Valley View PS","School Buses","712","00B5EF","FFFFFF"
"2452_2079","2452","2079","Woy Woy Station to Brisbane Waters College, Umina","School Buses","712","00B5EF","FFFFFF"
"2452_2080","2452","2080","Empire Bay PS to Pretty Beach PS","School Buses","712","00B5EF","FFFFFF"
"2452_2081","2452","2081","Chico St to Gosford Station","School Buses","712","00B5EF","FFFFFF"
"2452_2082","2452","2082","Gosford Station to International Football School","School Buses","712","00B5EF","FFFFFF"
"2452_2083","2452","2083","Gosford Station to International Football School","School Buses","712","00B5EF","FFFFFF"
"2452_2084","2452","2084","Wagstaffe PO to Green Point Shops","School Buses","712","00B5EF","FFFFFF"
"2452_2085","2452","2085","Lisarow Station to Lisarow HS via Fagans Rd","School Buses","712","00B5EF","FFFFFF"
"2452_2086","2452","2086","Narara PS to Lisarow PS via Fagans Rd","School Buses","712","00B5EF","FFFFFF"
"2452_2087","2452","2087","Castle Cct to Brisbane Waters College, Woy Woy","School Buses","712","00B5EF","FFFFFF"
"2452_2088","2452","2088","Orange Grove Rd to Brisbane Waters College, Umina","School Buses","712","00B5EF","FFFFFF"
"2452_2089","2452","2089","Umina PS to St Edwards & St Josephs College","School Buses","712","00B5EF","FFFFFF"
"2452_2090","2452","2090","Terrigal PS to Erina Heights PS","School Buses","712","00B5EF","FFFFFF"
"2452_2091","2452","2091","Our Lady Of The Rosary School to Lisarow HS","School Buses","712","00B5EF","FFFFFF"
"2452_2092","2452","2092","St Philips College to Chamberlain Rd near Giselle Av","School Buses","712","00B5EF","FFFFFF"
"2452_2093","2452","2093","Kincumber PS to Copacabana PS","School Buses","712","00B5EF","FFFFFF"
"2452_2094","2452","2094","Koolewong Station to St Patricks PS","School Buses","712","00B5EF","FFFFFF"
"2452_2095","2452","2095","Woy Woy Station to Empire Bay PS","School Buses","712","00B5EF","FFFFFF"
"2452_2096","2452","2096","Maliwa Rd to Narara PS","School Buses","712","00B5EF","FFFFFF"
"2452_2097","2452","2097","Umina PS to St Edwards & St Josephs College","School Buses","712","00B5EF","FFFFFF"
"2452_2098","2452","2098","Kincumber PS to Brisbane Waters College, Woy Woy","School Buses","712","00B5EF","FFFFFF"
"2452_2099","2452","2099","Chamberlain Rd near Giselle Av to Lisarow HS","School Buses","712","00B5EF","FFFFFF"
"2452_2100","2452","2100","Gosford HS to Gosford Station","School Buses","712","00B5EF","FFFFFF"
"2452_2101","2452","2101","Allan St op Dior Cl to Lisarow HS via Narara Station","School Buses","712","00B5EF","FFFFFF"
"2452_2102","2452","2102","59 The Rampart Before Castle Cct to St Edwards Brothers College","School Buses","712","00B5EF","FFFFFF"
"2452_2103","2452","2103","Woy Woy Station to Holy Cross PS via St Huberts Island","School Buses","712","00B5EF","FFFFFF"
"2452_2104","2452","2104","West St Before Oscar St Coles to St Patrick PS","School Buses","712","00B5EF","FFFFFF"
"2452_2106","2452","2106","Gosford Station to St Phillips College","School Buses","712","00B5EF","FFFFFF"
"2452_2107","2452","2107","Point Clare Station to Henry Kendall HS","School Buses","712","00B5EF","FFFFFF"
"2452_2108","2452","2108","Lake Haven Shopping Centre to Belmont College","School Buses","712","00B5EF","FFFFFF"
"2452_2109","2452","2109","Wyong Station to St Peters College","School Buses","712","00B5EF","FFFFFF"
"2452_2110","2452","2110","Yarramba Rd after Summerland Rd to Lake Munmorah HS via Gwandalan PS","School Buses","712","00B5EF","FFFFFF"
"2452_2111","2452","2111","Ravendale to St Cecilias School","School Buses","712","00B5EF","FFFFFF"
"2452_2112","2452","2112","Pollock Av after Johns Rd to Wadalba Community School via Rocky point","School Buses","712","00B5EF","FFFFFF"
"2452_2113","2452","2113","Summerland Point to Lakes Grammar School via Kingfisher Shores","School Buses","712","00B5EF","FFFFFF"
"2452_2114","2452","2114","Mannering Park PS to Lake Munmorah HS","School Buses","712","00B5EF","FFFFFF"
"2452_2115","2452","2115","Main Rd at Birriga Rd to Gorokan HS","School Buses","712","00B5EF","FFFFFF"
"2452_2116","2452","2116","NorthLakes HS to St Brendans PS via Kingfisher Shores","School Buses","712","00B5EF","FFFFFF"
"2452_2117","2452","2117","Hiawatha Rd after Sparks Rd to Kanwal PS via Warnervale PS","School Buses","712","00B5EF","FFFFFF"
"2452_2118","2452","2118","Catho Pub, Clarke St to Nords Wharf PS","School Buses","712","00B5EF","FFFFFF"
"2452_2119","2452","2119","Parraweena Rd opp Pinaroo Rd to St Brendans PS","School Buses","712","00B5EF","FFFFFF"
"2452_2120","2452","2120","Moala Pde after Pacific Hwy to Toukley PS via Norah Head","School Buses","712","00B5EF","FFFFFF"
"2452_2121","2452","2121","Lake Haven Shopping Centre to Wyong Station","School Buses","712","00B5EF","FFFFFF"
"2452_2122","2452","2122","Wyong Station to Wyong TAFE","School Buses","712","00B5EF","FFFFFF"
"2452_2123","2452","2123","Lake Haven Shopping Centre, Lake Haven Dr to Mini St at Hutton Rd","School Buses","712","00B5EF","FFFFFF"
